epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,3.890006488164266,0.015,0.006829089470454578,3.8344918632507325,0.03,0.004095730976464922
2,3.804230302174886,0.028333333333333332,0.012956167310836873,3.7513495254516602,0.0375,0.004703020993343574
3,3.701120131810506,0.035,0.0231260290784145,3.695709466934204,0.05,0.013542130162383328
4,3.697324202855428,0.03833333333333333,0.023586148645115337,3.683497610092163,0.0425,0.008319130548232715
5,3.6576496315002442,0.03916666666666667,0.021953364646328275,3.642158908843994,0.06,0.016300150927016598
6,3.623243249257406,0.04833333333333333,0.030388561440751683,3.633811092376709,0.0525,0.01174479574189279
7,3.6398380978902183,0.04083333333333333,0.027426809395931676,3.669868297576904,0.06,0.019556829664914635
8,3.5625321197509767,0.04583333333333333,0.027714280762036907,3.572826328277588,0.08,0.02870268885460205
9,3.5367722447713215,0.059166666666666666,0.04379174300991655,3.543490390777588,0.07,0.02434948893204471
10,3.5134298197428384,0.06583333333333333,0.04533021379811705,3.512766456604004,0.0675,0.03062970045726968
11,3.4856083488464353,0.060833333333333336,0.03871714864120318,3.511099100112915,0.0825,0.03691328198523811
12,3.463307606379191,0.07166666666666667,0.03766445872191316,3.507557373046875,0.095,0.04310233968506809
13,3.4400801531473797,0.075,0.05271641931030084,3.4736062717437743,0.0875,0.04558844853229952
14,3.448122711181641,0.08166666666666667,0.055859539954378035,3.5124727058410645,0.0825,0.03503682981787575
15,3.4062668609619142,0.07416666666666667,0.04871572841205857,3.4537473487854005,0.09,0.041275208557743345
16,3.416649351119995,0.07583333333333334,0.05232418038908145,3.509670658111572,0.0875,0.038371502874256606
17,3.3502926635742187,0.09,0.0625164250203984,3.463023834228516,0.09,0.04830078419508587
18,3.3492955207824706,0.08666666666666667,0.0595043004808895,3.434702796936035,0.1,0.048806970569270504
19,3.3134258524576823,0.08416666666666667,0.05496759327060757,3.4328794384002688,0.0925,0.042947267411530536
20,3.336919352213542,0.08666666666666667,0.05827903851923764,3.4031240272521974,0.0925,0.03847508244516358
21,3.3360953330993652,0.08333333333333333,0.05408977507497956,3.4073111152648927,0.1025,0.05367890730568901
22,3.2999617767333986,0.095,0.0632406744261651,3.4113337421417236,0.09,0.05341493714597389
23,3.3352300771077474,0.09916666666666667,0.06498739499575845,3.415279598236084,0.09,0.05351872834128771
24,3.2682132212320965,0.09333333333333334,0.06282722533661991,3.3986822509765626,0.1,0.058568199409408876
25,3.244944677352905,0.10833333333333334,0.07027469196677726,3.391724681854248,0.095,0.04651298094995573
26,3.2528936608632404,0.10833333333333334,0.07579167492886116,3.3669072246551512,0.1025,0.05128599742417014
27,3.2356139119466145,0.10916666666666666,0.07355270092481994,3.4174740982055662,0.0875,0.05091213657642811
28,3.2233498922983803,0.09916666666666667,0.07112214245764091,3.4152725887298585,0.1025,0.058853707342444404
29,3.2222696685791017,0.10916666666666666,0.07531979746142119,3.4074301147460937,0.1075,0.06321101592988793
30,3.237121524810791,0.08666666666666667,0.05815491898645989,3.3757297134399415,0.0875,0.04957926140160024
31,3.217888577779134,0.10333333333333333,0.07087636840663895,3.394440269470215,0.1075,0.059040357726564616
32,3.1804550743103026,0.11333333333333333,0.08375473857361078,3.3766082286834718,0.1175,0.07033237462931466
