epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,3.888528563181559,0.019166666666666665,0.011723612476500077,3.7267952156066895,0.04,0.006393948241539482
2,3.71125701268514,0.03833333333333333,0.027344732465401426,3.5870352363586426,0.0475,0.00943350980107273
3,3.617712777455648,0.04583333333333333,0.029821942050708025,3.5545218563079835,0.06,0.020476477853120928
4,3.578201363881429,0.0525,0.03274438825255757,3.507245512008667,0.0475,0.009581206583787664
5,3.5731206703186036,0.056666666666666664,0.036808711406155,3.513449764251709,0.0475,0.00961052836052836
6,3.575217177073161,0.05416666666666667,0.03411705758322058,3.5103429985046386,0.0625,0.012185580416905716
7,3.5585671552022298,0.04833333333333333,0.028403707484090934,3.4651127815246583,0.0575,0.013371015774730943
8,3.510273838043213,0.056666666666666664,0.03576285824029026,3.5048527908325195,0.0625,0.01283756197460269
9,3.5261044692993164,0.059166666666666666,0.030447247238643015,3.463430824279785,0.07,0.016573763673626875
10,3.5041316095987955,0.055,0.03118548205574959,3.4332603645324706,0.08,0.02524104633960103
11,3.4891766484578453,0.051666666666666666,0.031099519412817234,3.4763643169403076,0.0525,0.014898707806422287
12,3.476956952412923,0.059166666666666666,0.04157829604083098,3.3951971626281736,0.0775,0.020839858276369874
13,3.4522090911865235,0.06416666666666666,0.04045811607341095,3.3898933601379393,0.0725,0.024058925469636207
14,3.4368841743469236,0.07166666666666667,0.051110242936003886,3.3558733749389646,0.0875,0.037433415523287286
15,3.3964394760131835,0.07333333333333333,0.04806516554454219,3.2850559616088866,0.1125,0.04475432441423606
16,3.3355702718098956,0.095,0.07160696529091888,3.205023937225342,0.1275,0.05930687371837439
17,3.1810889116923016,0.10833333333333334,0.08105075798143055,3.002393894195557,0.1525,0.08770218063271928
18,3.091689847310384,0.1325,0.09955397566219382,2.9963295078277588,0.16,0.10133870751196326
19,2.9218562571207682,0.1675,0.13278564128171846,2.8757893562316896,0.1875,0.13154390489552636
20,2.9389119784037274,0.15166666666666667,0.1266652161792593,2.960198278427124,0.18,0.11993505566199064
21,2.890296322504679,0.16333333333333333,0.13153254670591394,2.7753260707855225,0.175,0.11109862214914688
22,2.8174609247843425,0.165,0.14170290491312432,2.7496835517883302,0.24,0.17649429548284776
23,2.807207632064819,0.17416666666666666,0.15050956286514416,2.6849404335021974,0.2325,0.1643944050323175
24,2.694962838490804,0.1925,0.16654154747253003,2.7765598678588868,0.2325,0.17808903447056487
25,2.6208145300547283,0.21583333333333332,0.18746228446756738,2.5828694009780886,0.27,0.20325444311123092
26,2.6436756738026936,0.22833333333333333,0.1984950029897025,2.553238410949707,0.285,0.22112993818236695
27,2.5641019980112714,0.2125,0.17469794610816558,2.5389903926849366,0.255,0.19755345799077284
28,2.5084971078236897,0.245,0.21927889000588338,2.6095214653015137,0.2425,0.18424670973543514
29,2.505614980061849,0.2325,0.2050551776141943,2.4494242572784426,0.3075,0.23587573781929966
30,2.4505432510375975,0.25583333333333336,0.2200144654131917,2.4580292320251464,0.2925,0.23528791070159358
31,2.3902791213989256,0.2675,0.24793533728887207,2.3905956888198854,0.3025,0.2448500282688255
32,2.356247345606486,0.27166666666666667,0.2375892143427595,2.360129508972168,0.31,0.24254917860659844
33,2.3273523394266764,0.2733333333333333,0.24326447337873677,2.3864122295379637,0.3,0.24632914201536493
34,2.304246285756429,0.2808333333333333,0.25807115481169857,2.340703430175781,0.33,0.27653339453058384
35,2.2645926411946613,0.2966666666666667,0.2732836631205421,2.289524393081665,0.32,0.25770141028325083
36,2.230966409047445,0.30833333333333335,0.2876812747101203,2.3002902698516845,0.3125,0.257665576668034
37,2.1434790229797365,0.3233333333333333,0.2938904169743261,2.2937691593170166,0.2975,0.24836393469504928
38,2.136602732340495,0.31916666666666665,0.301983032340311,2.216799430847168,0.345,0.29930624809748513
39,2.0853411769866943,0.3416666666666667,0.3236361850063449,2.2100290298461913,0.35,0.2984968251776413
40,2.1576756318410237,0.3075,0.28352556927613626,2.220291967391968,0.325,0.2802549576012824
41,2.0799983406066893,0.34,0.3161879490029122,2.089636735916138,0.3575,0.3170986004587835
42,1.993643307685852,0.37,0.35418538423890183,2.1849297189712527,0.3425,0.2925059598159798
43,2.04837890625,0.3625,0.3447057799816664,2.163764724731445,0.3475,0.30606612980326153
44,2.0204384549458823,0.3625,0.3498912471821533,2.1150124359130857,0.3825,0.33746041472573984
45,1.9436448510487874,0.3908333333333333,0.37741242781350737,2.0800110912322998,0.3775,0.3397598088872185
46,1.8594905916849773,0.4125,0.4031278547844916,2.063300886154175,0.3925,0.3452350958520383
47,1.8604491869608561,0.405,0.3860375992438365,2.0501136064529417,0.36,0.3230913600789762
48,1.8113424205780029,0.4041666666666667,0.39029785446084925,1.9810544061660766,0.41,0.3664498197809708
49,1.8382726605733235,0.41,0.40050562759352654,2.0810861206054687,0.3525,0.31400894823905995
50,1.7817941157023112,0.42583333333333334,0.41443674061452596,2.1388646602630614,0.4075,0.37028263413082924
51,1.7364756345748902,0.43083333333333335,0.41927364380147386,1.9783202266693116,0.4125,0.3811766743519753
52,1.7404453118642171,0.43,0.42173235928084424,1.9317590808868408,0.4325,0.38731653478362327
53,1.7018535296122232,0.44083333333333335,0.4332898048644926,2.0146654987335206,0.41,0.3831688722653186
54,1.7735265318552653,0.445,0.4362046498348696,2.046835741996765,0.405,0.3621869310256307
55,1.6389950307210286,0.4525,0.4441704713237915,1.9369734334945679,0.4375,0.4053153330643572
56,1.6524341742197672,0.4816666666666667,0.47234722245581184,1.992413148880005,0.4375,0.3994735141363624
57,1.6196964867909749,0.45416666666666666,0.4434719578422118,1.9237443733215331,0.4475,0.40620224056416004
58,1.5678534444173178,0.4791666666666667,0.4682368118937285,1.8782809019088744,0.46,0.4195111602954112
59,1.611711656252543,0.4675,0.4634181648430347,1.953855233192444,0.4725,0.4389640022456418
60,1.5726018937428792,0.47833333333333333,0.4676872002302398,1.975255446434021,0.45,0.41681609467244146
61,1.5317947705586752,0.5066666666666667,0.49459764886941776,1.916434874534607,0.4475,0.40394655307301697
62,1.5210532474517822,0.5175,0.5114054144920555,1.9705538082122802,0.4475,0.40202585418798903
63,1.4324121793111166,0.5316666666666666,0.5225768742000295,1.8891061687469481,0.445,0.4133132580280441
64,1.4337701988220215,0.5141666666666667,0.50393706212083,1.920161726474762,0.4375,0.415243161673731
